tracking_event_id,tracking_number,batch_id,raw_payload,created_at,has_ascan,has_dscan,time_since_last_scan_days,carrier_accepted_date,carrier_delivery_date,label_print_date,last_tracking_event,last_tracking_event_date,MaerskTrackingNumber,TrackingNumber
,9261290316867221733545,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MTRVB1A20029890356,
,9405540202022002981171,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTRVB1A20029905779,
,DHL605376985954472850,,,,FALSE,FALSE,314,,,7/1/2025,Carrier Shipping Label Created,7/1/2025,1MTRVB1A20029911866,
,9261290316867221728879,,,,TRUE,TRUE,306,7/2/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MTRVB1A20029919055,
,9261290316867221734160,,,,TRUE,TRUE,306,7/2/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MTRVB1A20029919202,
,9261290316867221729128,,,,TRUE,FALSE,312,7/3/2025,,7/1/2025,Parcel In-transit,7/3/2025,1MTRVB1A20029928280,
,9261290316867221729722,,,,TRUE,TRUE,309,7/2/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,7/6/2025,1MTRVB1A20029964819,
,9261290316867221769803,,,,FALSE,FALSE,314,,,7/1/2025,Carrier Shipping Label Created,7/1/2025,1MTRVB1A20029965708,
,9261290316867222115180,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A20029984541,
,9261290316867222100605,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A20029996645,
,3.9058E+11,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MTRVB1A20030003028,
,9405540202022002976467,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MTRVB1A30038296525,
,9261290316867221719044,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A30038312377,
,9261290316867221769711,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MTRVB1A30038343089,
,9261290316867221769759,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A30038344990,
,9261290316867222090586,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A30038363261,
,9261290316867222055936,,,,TRUE,TRUE,306,7/3/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MTRVB1A30038363474,
,9261290316867221758654,,,,TRUE,TRUE,307,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A60011287368,
,DHL605376985505435872,,,,FALSE,FALSE,314,,,7/1/2025,Carrier Shipping Label Created,7/1/2025,1MTRVB1A60011335452,
,9261290316867222090647,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVB1A60011349851,
,9261290316867221754342,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MTRVB1A80017056335,
,9405540202022002987968,,,,TRUE,TRUE,312,7/3/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MTRVB1A80017067843,
,9261290339730909921378,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVN1A20029920899,
,9261290339730909906290,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVN1A30038324145,
,9261290339730909911294,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MTRVN1A60011339861,
,9261290376122307125280,,,,TRUE,TRUE,178,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,11/14/2025,1MTRVS1A60011338893,
,9261290376122307095361,,,,TRUE,TRUE,178,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,11/14/2025,1MTRVS1A60011360315,
,9400140202022011152682,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MX1234A20029882885,
,9400140202022011154556,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Parcel Locker",7/3/2025,1MX1234A20029886755,
,1ZF2H3730333742867,,,,TRUE,TRUE,304,7/7/2025,7/11/2025,7/1/2025,Parcel Successfully Delivered,7/11/2025,1MX1234A20029890424,
,9434640202022005491461,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20029893922,
,1ZF2H3730311373226,,,,TRUE,TRUE,306,7/7/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MX1234A20029896082,
,9434640202022005496336,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MX1234A20029916557,
,9434640202022005499153,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MX1234A20029925513,
,9400140202022011190806,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A20029934760,
,9405540202022002984943,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MX1234A20029935176,
,9434640202022005503751,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered at Back door/Safe place,7/5/2025,1MX1234A20029937044,
,9400140202022011198574,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A20029942343,
,9400140202022011198970,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/3/2025,1MX1234A20029942961,
,9434640202022005512487,,,,TRUE,TRUE,305,7/2/2025,7/10/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/10/2025,1MX1234A20029960141,
,9400140202022011215561,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20029965483,
,9434640202022005516430,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A20029968060,
,9436240202022000368829,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20029974270,
,9434640202022005518922,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20029976249,
,9400140202022011227359,,,,TRUE,TRUE,312,7/3/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A20029981122,
,9400140202022011240679,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MX1234A20030001004,
,9400140202022011240778,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20030001161,
,9400140202022011248002,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20030009800,
,9400140202022011248132,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20030009956,
,9405540202022002997820,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MX1234A20030021286,
,9400140202022011254430,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A20030023132,
,1ZF2H3730305698656,,,,TRUE,TRUE,306,7/7/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,7/9/2025,1MX1234A30038309014,
,9400140202022011159636,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A30038310780,
,9405540202022002980303,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A30038314346,
,9400140202022011163077,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A30038314425,
,9400140202022011182894,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A30038327058,
,9400140202022011183990,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A30038327609,
,9400140202022011184317,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A30038327744,
,9400140202022011205029,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MX1234A30038338993,
,9400140202022011207412,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A30038340211,
,9400140202022011215417,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A30038346295,
,9400140202022011218340,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A30038348219,
,9434640202022005517444,,,,TRUE,TRUE,308,7/1/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MX1234A30038349760,
,9400140202022011223030,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Delivered in/at mailbox,7/2/2025,1MX1234A30038351482,
,9405540202022002995192,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A30038365533,
,9434640202022005487167,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A60011283702,
,9400140202022011152996,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A60011291396,
,9400140202022011195900,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A60011318813,
,9400140202022011206712,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A60011325282,
,9436240202022000368904,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A60011337623,
,9405540202022002990470,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A60011339254,
,9434640202022005521618,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MX1234A60011340638,
,9400140202022011240969,,,,TRUE,TRUE,306,7/2/2025,7/9/2025,7/1/2025,Delivered in/at mailbox,7/9/2025,1MX1234A60011349750,
,9400140202022011243397,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A60011350921,
,9434640202022005531143,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MX1234A60011352068,
,9400140202022011248330,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A60011354228,
,9405540202022002996397,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A60011355128,
,9400140202022011157366,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MX1234A80017029650,
,9400140202022011158844,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A80017030753,
,9400140202022011173151,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A80017041014,
,9400140202022011186298,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MX1234A80017049270,
,9434640202022005503515,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MX1234A80017052454,
,9400140202022011214908,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MX1234A80017066224,
,9400140202022011167457,,,,TRUE,TRUE,179,7/2/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029907412,
,9434640202022005493458,,,,TRUE,TRUE,179,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029908547,
,9400140202022011173106,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029913622,
,9434640202022005495612,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029915039,
,9434640202022005496664,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029917604,
,9434640202022005507605,,,,TRUE,TRUE,179,7/2/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/13/2025,1MXYN01A20029949160,
,1464108623,,,,FALSE,FALSE,314,,,7/1/2025,,7/1/2025,1MXYN01A20029952827,
,9434640202022005513354,,,,TRUE,TRUE,179,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20029961669,
,9400140202022011227076,,,,TRUE,TRUE,178,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,11/14/2025,1MXYN01A20029980806,
,9400140202022011245704,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20030007022,
,9434640202022005535097,,,,TRUE,TRUE,179,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A20030012725,
,9434640202022005501313,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A30038329296,
,9400140202022011204138,,,,TRUE,TRUE,179,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MXYN01A30038338511,
,9434640202022005514443,,,,TRUE,TRUE,178,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/14/2025,1MXYN01A60011330749,
,9434640202022005500170,,,,TRUE,TRUE,179,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/13/2025,1MXYN01A80017048549,
,05162013439158,,,,TRUE,TRUE,294,7/10/2025,7/21/2025,7/1/2025,Departed from Maersk Facility,7/21/2025,1MAMPH4AB0000634474,
,9434640202022005524107,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MAMR01A20029988129,
,9434640202022005535011,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MAMR01A20030012590,
,9434640202022005537381,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered at Back door/Safe place,7/7/2025,1MAMR01A20030015896,
,9434640202022005538319,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MAMR01A20030017168,
,9400140202022011253617,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/3/2025,1MAMR01A20030019924,
,9400140202022011254478,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered at Back door/Safe place,7/5/2025,1MAMR01A20030023299,
,9434640202022005529126,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MAMR01A30038364060,
,9434640202022005535332,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,"Delivered, Parcel Locker",7/3/2025,1MAMR01A30038370236,
,9434640202022005537084,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MAMR01A30038371439,
,9434640202022005540862,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MAMR01A30038374892,
,9434640202022005477359,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MAMR01A60011211859,
,9434640202022005539552,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MAMR01A80017093976,
,1ZV503A20294169315,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MBDGRZA20029959565,
,9400140202022011227298,,,,TRUE,TRUE,178,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,11/14/2025,1MBDGRZA20029981065,
,9400140202022011178361,,,,TRUE,TRUE,179,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,11/13/2025,1MBDGRZA60011309790,
,JJD0002232272085106,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MCBHK1AB0000625867,
,JJD0002232272085138,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MCBHK1AB0000626217,
,JJD0002232272085266,,,,TRUE,TRUE,311,7/2/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,7/4/2025,1MCBHK1AB0000627667,
,9402037903575153531264,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029881109,
,9400140202022011165408,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,"Delivered, Parcel Locker",7/8/2025,1MHUD0AA20029904734,
,9400140202022011167273,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MHUD0AA20029907265,
,9402037903575153534777,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029909335,
,9402037903575153535422,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029915466,
,9400140202022011175155,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,"Delivered, Parcel Locker",7/8/2025,1MHUD0AA20029916579,
,9402037903575153535675,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029916579,
,9405540202022002982222,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Parcel Locker",7/7/2025,1MHUD0AA20029916995,
,9400140202022011176787,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MHUD0AA20029919527,
,9400140202022011183433,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MHUD0AA20029927290,
,9402037903575153540051,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029940194,
,9402237903575153706734,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029941915,
,9402037903575153541980,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029948844,
,9402037903575153543250,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA20029990324,
,9402037903575153538454,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA30038330232,
,9400140202022011150640,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,"Delivered, Parcel Locker",7/7/2025,1MHUD0AA60011288662,
,9402037903575153531394,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MHUD0AA60011290306,
,9400140202022011178248,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MHUD0AA80017044815,
,3.90557E+11,,,,TRUE,TRUE,309,7/2/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,7/6/2025,1MILYCFA20029906422,
,3.9057E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MILYCFA20029964527,
,3.90568E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MILYCFA30038343023,
,3.90553E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MILYCFA60011287201,
,3.90555E+11,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MILYCFA60011294210,
,EPG010971101865028,,,,FALSE,FALSE,278,,,7/1/2025,Carrier Shipping Label Created,8/6/2025,1MKEND1A20029744332,
,9434640202022005530085,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MKEND1A20030003387,
,9434640202022005488201,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MKEND1A30038300699,
,9434640202022005525524,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MKEND1A30038359738,
,9434640202022005489574,,,,TRUE,TRUE,292,7/1/2025,7/23/2025,7/1/2025,Delivered in/at mailbox,7/23/2025,1MKEND1A60011289955,
,9434640202022005509531,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MKEND1A60011326070,
,9434640202022005517949,,,,TRUE,TRUE,308,7/1/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MKEND1A60011335700,
,1Z9705Y90224088372,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MKEND1A80017049843,
,9434640202022005532133,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MKEND1A80017088228,
,9436240202022000369338,,,,TRUE,TRUE,306,7/4/2025,7/9/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/9/2025,1MKEND1A80017088868,
,3.90546E+11,,,,TRUE,TRUE,277,7/6/2025,7/9/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MLEVWHA20029733105,
,9434640202022005475539,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029717286,
,9400140202022011140214,,,,TRUE,TRUE,270,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,8/14/2025,1MLIFVNA20029721270,
,EZ01B512S00000479831,,,,TRUE,TRUE,180,7/3/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,11/12/2025,1MLIFVNA20029723553,
,9434640202022005477137,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA20029723979,
,1caf19441b3a89839,,,,TRUE,TRUE,180,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,11/12/2025,1MLIFVNA20029739651,
,9434640202022005480243,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029746266,
,786c70ed4e8b2e93f,,,,TRUE,TRUE,180,7/1/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,11/12/2025,1MLIFVNA20029752487,
,9434640202022005482254,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",11/12/2025,1MLIFVNA20029762512,
,ca695548442803aa5,,,,TRUE,TRUE,180,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,11/12/2025,1MLIFVNA20029777024,
,1ZV503A20390858880,,,,TRUE,TRUE,270,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/14/2025,1MLIFVNA30038221534,
,9434640202022005480694,,,,TRUE,TRUE,180,7/2/2025,7/9/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA30038237643,
,9434640202022005486276,,,,TRUE,TRUE,180,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA30038257522,
,9434640202022005476352,,,,TRUE,TRUE,180,7/1/2025,7/2/2025,7/1/2025,"Delivered, to Individual/Neighbor",11/12/2025,1MLIFVNA60011209485,
,9400140202022011147374,,,,TRUE,TRUE,180,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA60011239646,
,9400140202022011147473,,,,TRUE,TRUE,180,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA60011240019,
,9405540202022002976160,,,,TRUE,TRUE,270,7/2/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",8/14/2025,1MLIFVNA60011242505,
,9434640202022005478257,,,,TRUE,TRUE,180,7/1/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA80016951642,
,9400140202022011143536,,,,TRUE,TRUE,180,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,11/12/2025,1MLIFVNA80016959493,
,MSK75134418290160381570,,,,TRUE,TRUE,277,7/6/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A20029777642,
,MSK75135200013360111570,,,,TRUE,TRUE,277,7/2/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A20029801550,
,MSK75138567235844349140,,,,TRUE,TRUE,311,7/3/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,7/4/2025,1MMIN01A20029955358,
,MSK75134157085273555550,,,,TRUE,TRUE,277,7/4/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,8/7/2025,1MMIN01A60011234540,
,MSK75138243728965097730,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MMIN01A60011319779,
,MSK75138681536962866530,,,,TRUE,TRUE,309,7/2/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,7/6/2025,1MMIN01A60011329040,
